Issue-ID,Beschreibung,Status,Schweregrad,Story Points,Projektpfad,Art des Speicherorts,Pfad,Linie,Spalte,Incident-ID,Hilfelink,Assemblyname,Assemblyversion,Öffentlicher Schlüssel für Assembly.,Ausschnitt
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,249,12,T:System.Numerics.BigInteger,,,,,var mantissa = (new SysBigInt((uint)bits[0]) | (new SysBigInt((uint)bits[1]) << 32) | (new SysBigInt((uint)bits[2]) << 64));
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,240,16,T:System.Numerics.BigInteger,,,,,_big = new SysBigInt(compact);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,222,16,T:System.Numerics.BigInteger,,,,,_big = new SysBigInt(value);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,211,8,T:System.Numerics.BigInteger,,,,,"public BigDecimal(SysBigInt value) : this(value, 0) { }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,205,8,T:System.Numerics.BigInteger,,,,,"public BigDecimal(SysBigInt unscaled, int scale) { _compact = ComputeCompact(unscaled); _big = unscaled; _scale = scale; }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,113,8,T:System.Numerics.BigInteger,,,,,private static SysBigInt Pow10(int k)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,113,85,T:System.Numerics.BigInteger,,,,,"SysBigInt.Pow(10, k)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,113,85,T:System.Numerics.BigInteger,,,,,"SysBigInt.Pow(10, k)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,105,12,T:System.Numerics.BigInteger,,,,,p[0] = SysBigInt.One;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,105,12,T:System.Numerics.BigInteger,,,,,p[0] = SysBigInt.One;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,90,42,T:System.Numerics.BigInteger,,,,,BI_LONG_MAX = long.MaxValue
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,89,42,T:System.Numerics.BigInteger,,,,,BI_LONG_MIN = long.MinValue
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,77,8,T:System.Numerics.BigInteger,,,,,private static long ComputeCompact(SysBigInt value)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,79,12,T:System.Numerics.BigInteger,,,,,if (value >= BI_LONG_MIN && value <= BI_LONG_MAX)             {                 long v = (long)value;                 if (v != INFLATED)                     return v;             }
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,79,12,T:System.Numerics.BigInteger,,,,,if (value >= BI_LONG_MIN && value <= BI_LONG_MAX)             {                 long v = (long)value;                 if (v != INFLATED)                     return v;             }
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,64,12,T:System.Numerics.BigInteger,,,,,get             {                 object b = _big;                 if (b != null)                     return (SysBigInt)b;                 SysBigInt v = _compact;                 _big = v;                 return v;             }
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,62,8,T:System.Numerics.BigInteger,,,,,private SysBigInt Unscaled
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,343,16,T:System.Numerics.BigInteger,,,,,unscaled *= Pow10(-scale);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,337,16,T:System.Numerics.BigInteger,,,,,"unscaled = SysBigInt.Parse(combined, CultureInfo.InvariantCulture);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,337,16,T:System.Numerics.BigInteger,,,,,"unscaled = SysBigInt.Parse(combined, CultureInfo.InvariantCulture);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,331,16,T:System.Numerics.BigInteger,,,,,"unscaled = SysBigInt.Parse(s, CultureInfo.InvariantCulture);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,331,16,T:System.Numerics.BigInteger,,,,,"unscaled = SysBigInt.Parse(s, CultureInfo.InvariantCulture);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,304,16,T:System.Numerics.BigInteger,,,,,"u = m * SysBigInt.Pow(5, -exp);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,304,16,T:System.Numerics.BigInteger,,,,,"u = m * SysBigInt.Pow(5, -exp);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,299,16,T:System.Numerics.BigInteger,,,,,"u = m * SysBigInt.Pow(2, exp);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,299,16,T:System.Numerics.BigInteger,,,,,"u = m * SysBigInt.Pow(2, exp);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,293,12,T:System.Numerics.BigInteger,,,,,var m = new SysBigInt(mantissa);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,249,12,T:System.Numerics.BigInteger,,,,,var mantissa = (new SysBigInt((uint)bits[0]) | (new SysBigInt((uint)bits[1]) << 32) | (new SysBigInt((uint)bits[2]) << 64));
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,249,12,T:System.Numerics.BigInteger,,,,,var mantissa = (new SysBigInt((uint)bits[0]) | (new SysBigInt((uint)bits[1]) << 32) | (new SysBigInt((uint)bits[2]) << 64));
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,249,12,T:System.Numerics.BigInteger,,,,,var mantissa = (new SysBigInt((uint)bits[0]) | (new SysBigInt((uint)bits[1]) << 32) | (new SysBigInt((uint)bits[2]) << 64));
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,240,16,T:System.Numerics.BigInteger,,,,,_big = new SysBigInt(compact);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,222,16,T:System.Numerics.BigInteger,,,,,_big = new SysBigInt(value);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,211,8,T:System.Numerics.BigInteger,,,,,"public BigDecimal(SysBigInt value) : this(value, 0) { }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\Numerics\BigDecimal.cs,205,8,T:System.Numerics.BigInteger,,,,,"public BigDecimal(SysBigInt unscaled, int scale) { _compact = ComputeCompact(unscaled); _big = unscaled; _scale = scale; }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,233,8,T:System.Numerics.BigInteger,,,,,public static byte[] ToJavaByteArray(this SysBigInteger v)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,204,8,T:System.Numerics.BigInteger,,,,,"public static string ToString(this SysBigInteger v, int radix)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,219,16,T:System.Numerics.BigInteger,,,,,"m = SysBigInteger.DivRem(m, r, out rem);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,219,16,T:System.Numerics.BigInteger,,,,,"m = SysBigInteger.DivRem(m, r, out rem);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,214,12,T:System.Numerics.BigInteger,,,,,SysBigInteger r = new SysBigInteger(radix);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,177,8,T:System.Numerics.BigInteger,,,,,public static double DoubleValue(this SysBigInteger v)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,179,12,T:System.Numerics.BigInteger,,,,,if (v >= -TwoPow53 && v <= TwoPow53)             {                 return (double)v;             }
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,179,12,T:System.Numerics.BigInteger,,,,,if (v >= -TwoPow53 && v <= TwoPow53)             {                 return (double)v;             }
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,171,8,T:System.Numerics.BigInteger,,,,,public static long LongValueExact(this SysBigInteger v)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,164,8,T:System.Numerics.BigInteger,,,,,public static int IntValueExact(this SysBigInteger v)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,155,8,T:System.Numerics.BigInteger,,,,,public static long LongValue(this SysBigInteger v)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,149,8,T:System.Numerics.BigInteger,,,,,public static int IntValue(this SysBigInteger v)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,132,8,T:System.Numerics.BigInteger,,,,,public static int BitLength(this SysBigInteger v)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,142,12,T:System.Numerics.BigInteger,,,,,bool powerOfTwo = (m & (m - SysBigInteger.One)).IsZero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,142,12,T:System.Numerics.BigInteger,,,,,bool powerOfTwo = (m & (m - SysBigInteger.One)).IsZero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,121,8,T:System.Numerics.BigInteger,,,,,"public static bool TestBit(this SysBigInteger v, int n)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,125,12,T:System.Numerics.BigInteger,,,,,return !((v >> n) & SysBigInteger.One).IsZero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,125,12,T:System.Numerics.BigInteger,,,,,return !((v >> n) & SysBigInteger.One).IsZero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,111,8,T:System.Numerics.BigInteger,,,,,"public static SysBigInteger Mod(this SysBigInteger v, SysBigInteger m)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,111,8,T:System.Numerics.BigInteger,,,,,"public static SysBigInteger Mod(this SysBigInteger v, SysBigInteger m)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,111,8,T:System.Numerics.BigInteger,,,,,"public static SysBigInteger Mod(this SysBigInteger v, SysBigInteger m)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,92,8,T:System.Numerics.BigInteger,,,,,"public static SysBigInteger FromSignumMagnitude(int signum, byte[] magnitude)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,101,16,T:System.Numerics.BigInteger,,,,,return SysBigInteger.Zero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,101,16,T:System.Numerics.BigInteger,,,,,return SysBigInteger.Zero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,96,12,T:System.Numerics.BigInteger,,,,,SysBigInteger v = SysBigInteger.Zero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,96,12,T:System.Numerics.BigInteger,,,,,SysBigInteger v = SysBigInteger.Zero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,56,8,T:System.Numerics.BigInteger,,,,,"public static SysBigInteger FromString(string s, int radix)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,68,12,T:System.Numerics.BigInteger,,,,,SysBigInteger r = new SysBigInteger(radix);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,67,12,T:System.Numerics.BigInteger,,,,,SysBigInteger v = SysBigInteger.Zero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,67,12,T:System.Numerics.BigInteger,,,,,SysBigInteger v = SysBigInteger.Zero;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,48,8,T:System.Numerics.BigInteger,,,,,public static SysBigInteger FromString(string s)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,48,60,T:System.Numerics.BigInteger,,,,,"FromString(s, 10)"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,40,46,T:System.Numerics.BigInteger,,,,,TwoPow53 = new SysBigInteger(9007199254740992L)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Internal\BigIntegers.cs,31,45,T:System.Numerics.BigInteger,,,,,Ten = new SysBigInteger(10)
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,484,21,T:System.Uri,,,,,"if (!Uri.TryCreate(systemId, UriKind.Absolute, out abs))                 {                     return;                 }"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,484,21,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"if (!Uri.TryCreate(systemId, UriKind.Absolute, out abs))                 {                     return;                 }"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,480,16,T:System.Uri,,,,,"if (!string.IsNullOrEmpty(baseUri) && Uri.TryCreate(new Uri(baseUri), systemId, out abs))                 {                     // nothing                 }                 else if (!Uri.TryCreate(systemId, UriKind.Absolute, out abs))                 {                     return;                 }"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,480,16,M:System.Uri.#ctor(System.String),,,,,"if (!string.IsNullOrEmpty(baseUri) && Uri.TryCreate(new Uri(baseUri), systemId, out abs))                 {                     // nothing                 }                 else if (!Uri.TryCreate(systemId, UriKind.Absolute, out abs))                 {                     return;                 }"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,480,16,T:System.Uri,,,,,"if (!string.IsNullOrEmpty(baseUri) && Uri.TryCreate(new Uri(baseUri), systemId, out abs))                 {                     // nothing                 }                 else if (!Uri.TryCreate(systemId, UriKind.Absolute, out abs))                 {                     return;                 }"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,480,16,"M:System.Uri.TryCreate(System.Uri,System.String,System.Uri@)",,,,,"if (!string.IsNullOrEmpty(baseUri) && Uri.TryCreate(new Uri(baseUri), systemId, out abs))                 {                     // nothing                 }                 else if (!Uri.TryCreate(systemId, UriKind.Absolute, out abs))                 {                     return;                 }"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,457,24,T:System.Uri,,,,,"abs = new Uri(new Uri(baseUri), systemId).AbsoluteUri;"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,457,24,M:System.Uri.#ctor(System.String),,,,,"abs = new Uri(new Uri(baseUri), systemId).AbsoluteUri;"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,457,24,T:System.Uri,,,,,"abs = new Uri(new Uri(baseUri), systemId).AbsoluteUri;"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,457,24,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"abs = new Uri(new Uri(baseUri), systemId).AbsoluteUri;"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Events\XmlReaderToReceiver.cs,457,24,P:System.Uri.AbsoluteUri,,,,,"abs = new Uri(new Uri(baseUri), systemId).AbsoluteUri;"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\StandardUnparsedTextResolver.cs,162,20,T:System.Uri,,,,,var u = new Uri(sysId);
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\StandardUnparsedTextResolver.cs,162,20,M:System.Uri.#ctor(System.String),,,,,var u = new Uri(sysId);
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\StandardUnparsedTextResolver.cs,84,16,T:System.Uri,,,,,var sysUri = new Uri(absoluteURI.ToString());
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\StandardUnparsedTextResolver.cs,84,16,M:System.Uri.#ctor(System.String),,,,,var sysUri = new Uri(absoluteURI.ToString());
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\StandardResultDocumentResolver.cs,123,20,T:System.Uri,,,,,string outputFile = new Uri(absoluteURI.ToString()).LocalPath;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\StandardResultDocumentResolver.cs,123,20,M:System.Uri.#ctor(System.String),,,,,string outputFile = new Uri(absoluteURI.ToString()).LocalPath;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\ResourceResolverXmlResolver.cs,40,8,T:System.Uri,,,,,"public override object GetEntity(Uri absoluteUri, string role, System.Type ofObjectToReturn)"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\ResourceResolverXmlResolver.cs,35,8,T:System.Uri,,,,,"public override Uri ResolveUri(Uri baseUri, string relativeUri)"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\ResourceResolverXmlResolver.cs,35,8,T:System.Uri,,,,,"public override Uri ResolveUri(Uri baseUri, string relativeUri)"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\ResourceResolverXmlResolver.cs,37,12,T:System.Uri,,,,,"return baseUri != null ? base.ResolveUri(baseUri, relativeUri) : new Uri(relativeUri, UriKind.RelativeOrAbsolute);"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\ResourceResolverXmlResolver.cs,37,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return baseUri != null ? base.ResolveUri(baseUri, relativeUri) : new Uri(relativeUri, UriKind.RelativeOrAbsolute);"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Hosting\ResourceResolverXmlResolver.cs,37,12,T:System.Uri,,,,,"return baseUri != null ? base.ResolveUri(baseUri, relativeUri) : new Uri(relativeUri, UriKind.RelativeOrAbsolute);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Types\StringToIntegerSubtype.cs,51,16,T:System.Numerics.BigInteger,,,,,"bool ok = IntegerValue.CheckBigRange(((BigIntegerValue)iv).AsBigInteger(), targetType);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Types\Converter.cs,69,16,T:System.Numerics.BigInteger,,,,,return new OutSmart.DAXon.Values.BigIntegerValue(new OutSmart.DAXon.Internal.Numerics.BigDecimal(d).ToBigInteger());
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\XdmAtomicValue.cs,63,20,T:System.Numerics.BigInteger,,,,,return ((IntegerValue)av).AsBigInteger();
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\XsltCompiler.cs,521,48,T:System.Uri,,,,,BaseUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\XsltCompiler.cs,521,48,P:System.Uri.AbsoluteUri,,,,,BaseUri.AbsoluteUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\XsltCompiler.cs,521,30,T:System.Uri,,,,,BaseUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\XsltCompiler.cs,518,42,T:System.Uri,,,,,set;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\XsltCompiler.cs,518,37,T:System.Uri,,,,,get;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\XsltCompiler.cs,518,8,T:System.Uri,,,,,public virtual Uri BaseUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentCache.cs,75,20,T:System.Uri,,,,,"return processor.NewDocumentBuilder().Build(s, new Uri(full).AbsoluteUri);"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentCache.cs,75,20,M:System.Uri.#ctor(System.String),,,,,"return processor.NewDocumentBuilder().Build(s, new Uri(full).AbsoluteUri);"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentCache.cs,75,20,P:System.Uri.AbsoluteUri,,,,,"return processor.NewDocumentBuilder().Build(s, new Uri(full).AbsoluteUri);"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\Xslt30Transformer.cs,473,12,T:System.Uri,,,,,SetBaseOutputURI(new Uri(Path.GetFullPath(file)).AbsoluteUri);
